代码,简称,日期,开盘价(元),收盘价(元),总市值(元),industry,month,year,weight
000409.SZ,ST地矿,2010-01-20,7.83,7.61,1408695497.0,综合,2010-01,2010,0.01977555823539308
600624.SH,复旦复华,2010-01-20,6.15,5.85,3513678256.0,综合,2010-01,2010,0.04932574081477482
600620.SH,天宸股份,2010-01-20,3.75,3.59,2581201659.0,综合,2010-01,2010,0.0362354418208577
000833.SZ,粤桂股份,2010-01-20,10.42,10.39,3241943286.0,综合,2010-01,2010,0.045511069201731535
600455.SH,博通股份,2010-01-20,20.0,18.64,1164217120.0,综合,2010-01,2010,0.016343520302458676
000551.SZ,创元科技,2010-01-20,7.37,7.49,2804026170.0,综合,2010-01,2010,0.03936349831208498
000532.SZ,华金资本,2010-01-20,12.24,11.91,4267489249.0,综合,2010-01,2010,0.05990789517126807
600603.SH,广汇物流,2010-01-20,3.65,3.5,1539617587.0,综合,2010-01,2010,0.021613469565846047
600770.SH,综艺股份,2010-01-20,8.29,7.74,7839216000.0,综合,2010-01,2010,0.1100485327439257
000609.SZ,中迪投资,2010-01-20,11.85,11.58,3472812831.0,综合,2010-01,2010,0.048752063541281275
000009.SZ,中国宝安,2010-01-20,5.12,5.12,12827226221.0,综合,2010-01,2010,0.18007125008361308
600200.SH,江苏吴中,2010-01-20,5.27,5.06,3205818000.0,综合,2010-01,2010,0.04500393497820017
600212.SH,*ST江泉,2010-01-20,5.63,5.55,2839919532.0,综合,2010-01,2010,0.0398673767386198
000571.SZ,*ST大洲,2010-01-20,7.11,7.06,5439512960.0,综合,2010-01,2010,0.0763610060099847
600673.SH,东阳光,2010-01-21,3.65,3.64,8125723858.0,综合,2010-01,2010,0.11319390490600034
600805.SH,悦达投资,2010-01-21,7.44,7.34,6812610398.0,综合,2010-01,2010,0.09490181884456074
000409.SZ,ST地矿,2010-01-21,7.73,7.63,1412122980.0,综合,2010-01,2010,0.019671320008780174
600624.SH,复旦复华,2010-01-21,5.89,5.97,3586160814.0,综合,2010-01,2010,0.049956355058496105
600620.SH,天宸股份,2010-01-21,3.61,3.94,2838265399.0,综合,2010-01,2010,0.03953793523959021
000833.SZ,粤桂股份,2010-01-21,10.4,10.24,3197533104.0,综合,2010-01,2010,0.04454264806840844
