代码,简称,日期,开盘价(元),收盘价(元),总市值(元),industry,month,year,weight
600661.SH,昂立教育,2011-10-10,7.75,7.77,1366836613.0,教育业,2011-10,2011,0.14708933271173405
002621.SZ,美吉姆,2011-10-10,2.76,2.88,2360000000.0,教育业,2011-10,2011,0.2539665837877964
600730.SH,中国高科,2011-10-10,3.46,3.44,2088495367.0,教育业,2011-10,2011,0.2247491667854365
000526.SZ,紫光学大,2011-10-10,9.21,9.17,882109131.0,教育业,2011-10,2011,0.09492637395258126
002607.SZ,中公教育,2011-10-11,3.64,3.6,2609200000.0,教育业,2011-10,2011,0.27806653877353654
600661.SH,昂立教育,2011-10-11,7.9,7.8,1372046918.0,教育业,2011-10,2011,0.14622119328650865
002621.SZ,美吉姆,2011-10-11,2.96,2.94,2413000000.0,教育业,2011-10,2011,0.2571571968651478
600730.SH,中国高科,2011-10-11,3.55,3.47,2103161767.0,教育业,2011-10,2011,0.22413725012667682
000526.SZ,紫光学大,2011-10-11,9.31,9.21,885956935.0,教育业,2011-10,2011,0.09441782094813013
002607.SZ,中公教育,2011-10-12,3.6,3.71,2688400000.0,教育业,2011-10,2011,0.27757700630021087
600661.SH,昂立教育,2011-10-12,7.86,8.07,1418939660.0,教育业,2011-10,2011,0.1465053648800175
002621.SZ,美吉姆,2011-10-12,2.88,3.02,2480000000.0,教育业,2011-10,2011,0.2560597290672976
600730.SH,中国高科,2011-10-12,3.44,3.57,2167693927.0,教育业,2011-10,2011,0.22381416114856711
000526.SZ,紫光学大,2011-10-12,9.24,9.67,930206685.0,教育业,2011-10,2011,0.09604373860390689
002607.SZ,中公教育,2011-10-13,3.69,3.68,2666400000.0,教育业,2011-10,2011,0.2723124919869376
600661.SH,昂立教育,2011-10-13,8.09,8.17,1436307343.0,教育业,2011-10,2011,0.14668633056985717
002621.SZ,美吉姆,2011-10-13,2.98,3.14,2577000000.0,教育业,2011-10,2011,0.2631823026741442
600730.SH,中国高科,2011-10-13,3.54,3.64,2205826568.0,教育业,2011-10,2011,0.2252753261412669
000526.SZ,紫光学大,2011-10-13,9.6,9.42,906157908.0,教育业,2011-10,2011,0.09254354862779408
002607.SZ,中公教育,2011-10-14,3.65,3.83,2775520000.0,教育业,2011-10,2011,0.28309878810249867
600661.SH,昂立教育,2011-10-14,8.09,8.14,1431097038.0,教育业,2011-10,2011,0.14596970553801647
002621.SZ,美吉姆,2011-10-14,3.11,3.1,2545000000.0,教育业,2011-10,2011,0.25958610124259923
600730.SH,中国高科,2011-10-14,3.63,3.55,2153027527.0,教育业,2011-10,2011,0.21960550947030455
000526.SZ,紫光学大,2011-10-14,9.46,9.35,899424250.0,教育业,2011-10,2011,0.0917398956465811
002607.SZ,中公教育,2011-10-17,3.81,3.89,2820400000.0,教育业,2011-10,2011,0.2816778456671144
600661.SH,昂立教育,2011-10-17,8.14,8.18,1438044111.0,教育业,2011-10,2011,0.14361975860188653
002621.SZ,美吉姆,2011-10-17,3.08,3.24,2657000000.0,教育业,2011-10,2011,0.2653588270945692
600730.SH,中国高科,2011-10-17,3.57,3.62,2197026727.0,教育业,2011-10,2011,0.21942056280471972
000526.SZ,紫光学大,2011-10-17,9.34,9.36,900386202.0,教育业,2011-10,2011,0.08992300583171015
002607.SZ,中公教育,2011-10-18,3.83,3.79,2746480000.0,教育业,2011-10,2011,0.2797084200957565
600661.SH,昂立教育,2011-10-18,8.13,7.86,1382467527.0,教育业,2011-10,2011,0.1407939645695063
002621.SZ,美吉姆,2011-10-18,3.18,3.17,2601000000.0,教育业,2011-10,2011,0.264892371569814
600730.SH,中国高科,2011-10-18,3.58,3.66,2220492968.0,教育业,2011-10,2011,0.22614057991065556
000526.SZ,紫光学大,2011-10-18,9.38,9.03,868641816.0,教育业,2011-10,2011,0.08846466385426759
002607.SZ,中公教育,2011-10-19,3.8,3.81,2763200000.0,教育业,2011-10,2011,0.28612120226937576
600661.SH,昂立教育,2011-10-19,8.0,7.82,1375520454.0,教育业,2011-10,2011,0.14243108209488908
002621.SZ,美吉姆,2011-10-19,3.2,3.08,2525000000.0,教育业,2011-10,2011,0.2614562955016552
600730.SH,中国高科,2011-10-19,3.66,3.54,2150094247.0,教育业,2011-10,2011,0.22263591160397658
000526.SZ,紫光学大,2011-10-19,9.06,8.77,843631088.0,教育业,2011-10,2011,0.08735550853010333
002607.SZ,中公教育,2011-10-20,3.79,3.63,2635600000.0,教育业,2011-10,2011,0.2862511587833775
600661.SH,昂立教育,2011-10-20,7.79,7.48,1314733565.0,教育业,2011-10,2011,0.14279253546541618
002621.SZ,美吉姆,2011-10-20,3.02,2.93,2400000000.0,教育业,2011-10,2011,0.26066276410688494
