代码,简称,日期,开盘价(元),收盘价(元),总市值(元),industry,month,year,weight
002292.SZ,奥飞娱乐,2010-04-08,6.32,6.32,8000000000.0,文教、工美、体育和娱乐用品制造业,2010-04,2010,0.5000652588913342
002301.SZ,齐心集团,2010-04-08,7.37,7.43,4453311988.0,文教、工美、体育和娱乐用品制造业,2010-04,2010,0.2783683265253878
002348.SZ,高乐股份,2010-04-08,3.62,3.49,3544600000.0,文教、工美、体育和娱乐用品制造业,2010-04,2010,0.22156641458327792
002292.SZ,奥飞娱乐,2010-04-09,6.33,6.47,8196800000.0,文教、工美、体育和娱乐用品制造业,2010-04,2010,0.5040111175511158
002301.SZ,齐心集团,2010-04-09,7.43,7.54,4514333321.0,文教、工美、体育和娱乐用品制造业,2010-04,2010,0.27758078544254466
002348.SZ,高乐股份,2010-04-09,3.48,3.5,3552000000.0,文教、工美、体育和娱乐用品制造业,2010-04,2010,0.21840809700633948
002292.SZ,奥飞娱乐,2010-04-12,6.47,6.57,8313600000.0,文教、工美、体育和娱乐用品制造业,2010-04,2010,0.506820191364181
002301.SZ,齐心集团,2010-04-12,7.6,7.55,4523050655.0,文教、工美、体育和娱乐用品制造业,2010-04,2010,0.2757377548254648
002348.SZ,高乐股份,2010-04-12,3.5,3.51,3566800000.0,文教、工美、体育和娱乐用品制造业,2010-04,2010,0.2174420538103542
002292.SZ,奥飞娱乐,2010-04-13,6.64,6.2,7852800000.0,文教、工美、体育和娱乐用品制造业,2010-04,2010,0.5020394076144992
002301.SZ,齐心集团,2010-04-13,7.57,7.27,4352439988.0,文教、工美、体育和娱乐用品制造业,2010-04,2010,0.27825697754344664
002348.SZ,高乐股份,2010-04-13,3.51,3.38,3436560000.0,文教、工美、体育和娱乐用品制造业,2010-04,2010,0.2197036148420542
002292.SZ,奥飞娱乐,2010-04-14,6.12,6.12,7744000000.0,文教、工美、体育和娱乐用品制造业,2010-04,2010,0.49945565563831956
