代码,简称,日期,开盘价(元),收盘价(元),总市值(元),industry,month,year,weight
000557.SZ,西部创业,2010-03-08,5.31,5.52,3787459658.0,铁路运输业,2010-03,2010,0.020167739816839537
000927.SZ,中国铁物,2010-03-09,10.24,10.26,16669568509.0,铁路运输业,2010-03,2010,0.088860122455732
601006.SH,大秦铁路,2010-03-09,5.33,5.34,123538727849.0,铁路运输业,2010-03,2010,0.6585453293983333
601333.SH,广深铁路,2010-03-09,3.55,3.53,32088422610.0,铁路运输业,2010-03,2010,0.17105308760670088
600125.SH,铁龙物流,2010-03-09,8.09,7.96,11488592487.0,铁路运输业,2010-03,2010,0.0612420012364234
000557.SZ,西部创业,2010-03-09,5.7,5.55,3808043678.0,铁路运输业,2010-03,2010,0.020299459302810442
000927.SZ,中国铁物,2010-03-10,10.2,9.87,16031498901.0,铁路运输业,2010-03,2010,0.08663806728937475
601006.SH,大秦铁路,2010-03-10,5.34,5.27,121851749423.0,铁路运输业,2010-03,2010,0.6585160957831203
601333.SH,广深铁路,2010-03-10,3.53,3.51,31875916500.0,铁路运输业,2010-03,2010,0.1722651023270959
600125.SH,铁龙物流,2010-03-10,7.93,7.93,11438380107.0,铁路运输业,2010-03,2010,0.06181575107302635
000557.SZ,西部创业,2010-03-10,5.61,5.6,3842350378.0,铁路运输业,2010-03,2010,0.020764983527382676
000927.SZ,中国铁物,2010-03-11,9.84,9.62,15632705396.0,铁路运输业,2010-03,2010,0.08452260169727624
601006.SH,大秦铁路,2010-03-11,5.27,5.29,122370819708.0,铁路运输业,2010-03,2010,0.661632122626389
601333.SH,广深铁路,2010-03-11,3.51,3.51,31875916500.0,铁路运输业,2010-03,2010,0.17234607355643763
600125.SH,铁龙物流,2010-03-11,7.92,7.77,11217445636.0,铁路运输业,2010-03,2010,0.0606502627366776
000557.SZ,西部创业,2010-03-11,5.6,5.62,3856073058.0,铁路运输业,2010-03,2010,0.020848939383219474
000927.SZ,中国铁物,2010-03-12,9.62,9.5,15425332773.0,铁路运输业,2010-03,2010,0.08457365742396457
601006.SH,大秦铁路,2010-03-12,5.3,5.21,120554073710.0,铁路运输业,2010-03,2010,0.6609710844526565
601333.SH,广深铁路,2010-03-12,3.5,3.45,31380068910.0,铁路运输业,2010-03,2010,0.17204991535612696
600125.SH,铁龙物流,2010-03-12,7.79,7.84,11317870396.0,铁路运输业,2010-03,2010,0.06205335779306978
000557.SZ,西部创业,2010-03-12,5.59,5.41,3711984918.0,铁路运输业,2010-03,2010,0.020351984974182134
000927.SZ,中国铁物,2010-03-15,9.5,9.53,15473187994.0,铁路运输业,2010-03,2010,0.08599748857268473
601006.SH,大秦铁路,2010-03-15,5.2,5.12,118477792570.0,铁路运输业,2010-03,2010,0.6584805029581732
601333.SH,广深铁路,2010-03-15,3.44,3.44,31309233540.0,铁路运输业,2010-03,2010,0.17401168102008052
600125.SH,铁龙物流,2010-03-15,7.84,7.66,11056766021.0,铁路运输业,2010-03,2010,0.061451726038002426
000557.SZ,西部创业,2010-03-15,5.37,5.26,3609064819.0,铁路运输业,2010-03,2010,0.020058601411059092
000927.SZ,中国铁物,2010-03-16,9.53,9.45,15345574072.0,铁路运输业,2010-03,2010,0.08500990094388451
